session_date,season_id,player_id,プレイヤー,リーグ,収支,bb_size,ハンド数,VPIP,VPIP_count,VPIP_hands,PFR,PFR_count,PFR_hands,3bet,3bet_count,3bet_hands,Fold to 3bet,Fold_to_3bet_count,Fold_to_3bet_hands,CB,CB_count,CB_hands,WTSD,WTSD_count,WTSD_hands,W$SD,W$SD_count,W$SD_hands
20260323,1,k5rEzFp2MR,arash!,C,-31.8,20,245,30.2,74,245,21.22,52,245,8.65,9,104,71.43,10,14,60.0,9,15,40.0,12,30,66.67,8,12
20260323,1,DZezvMNAJy,Noram,C,-142,20,236,30.93,73,236,21.19,50,236,7.69,8,104,38.46,5,13,61.54,8,13,38.46,15,39,33.33,5,15
20260323,1,yEOnuJcBZo,Rabbit900,C,+86.3,20,219,21.92,48,219,16.44,36,219,9.78,9,92,22.22,2,9,42.86,6,14,29.17,7,24,42.86,3,7
20260323,1,DXrWVNkdav,TNT,C,+35.85,20,215,47.91,103,215,36.28,78,215,18.82,16,85,80.0,8,10,78.26,18,23,27.5,11,40,54.55,6,11
20260323,1,6N30cpGlP_,Ene,C,-82.3,20,205,26.83,55,205,20.49,42,205,9.89,9,91,50.0,5,10,28.57,4,14,29.63,8,27,25.0,2,8
20260323,1,X2HiN5-cFQ,ゴン02（江戸犬）,C,-112.15,20,203,33.5,68,203,23.65,48,203,15.79,15,95,37.5,3,8,65.38,17,26,31.71,13,41,53.85,7,13
20260323,1,9kBl9X8tEm,だいすけ,C,+4.45,20,180,26.11,47,180,14.44,26,180,11.39,9,79,50.0,3,6,0.0,0,2,42.11,8,19,37.5,3,8
20260323,1,Oo-rx1G24B,GIL RAIM,C,+77.25,20,180,32.78,59,180,18.33,33,180,5.56,4,72,0.0,0,5,42.86,9,21,47.92,23,48,47.83,11,23
20260323,1,-WgKDrZMvL,mo',C,+88.05,20,153,24.18,37,153,17.65,27,153,6.15,4,65,62.5,5,8,33.33,4,12,47.37,9,19,33.33,3,9
20260323,1,WtIP2AbI23,ノガード,C,-129.15,20,150,34.67,52,150,22.0,33,150,13.46,7,52,66.67,4,6,46.15,6,13,48.28,14,29,50.0,7,14
20260323,1,byYrvu0Qdy,ElNino,C,-4.3,20,147,31.29,46,147,22.45,33,147,9.62,5,52,42.86,3,7,50.0,6,12,44.0,11,25,63.64,7,11
20260323,1,EI0h9NvLRP,いっせ,C,+14.55,20,145,34.48,50,145,21.38,31,145,13.33,8,60,25.0,1,4,93.75,15,16,26.47,9,34,44.44,4,9
20260323,1,m6qcHTxJhX,siruneko,C,-51.35,20,142,19.01,27,142,14.08,20,142,8.7,6,69,75.0,3,4,40.0,2,5,41.67,5,12,60.0,3,5
20260323,1,SrJdWlcNBY,RYOTA,C,-144.25,20,134,26.12,35,134,18.66,25,134,8.33,5,60,66.67,6,9,75.0,3,4,21.43,3,14,66.67,2,3
20260323,1,bqEtnO6wX9,つー,C,+77.25,20,133,33.83,45,133,21.8,29,133,3.64,2,55,100.0,3,3,61.54,8,13,29.17,7,24,71.43,5,7
20260323,1,26v7hSw7Sn,わた,C,-101.45,20,122,57.38,70,122,47.54,58,122,36.73,18,49,18.18,2,11,78.95,15,19,39.39,13,33,30.77,4,13
20260323,1,vVo9VdBVBm,するたん,C,+182.85,20,120,30.0,36,120,23.33,28,120,11.11,5,45,85.71,6,7,42.86,6,14,52.63,10,19,90.0,9,10
20260323,1,5v7PwEvIAz,Kay,C,-152.45,20,113,24.78,28,113,15.04,17,113,4.26,2,47,50.0,1,2,37.5,3,8,26.32,5,19,60.0,3,5
20260323,1,HZmCRZd6SG,Neku,C,-18.7,20,110,40.91,45,110,26.36,29,110,10.42,5,48,100.0,4,4,90.0,9,10,30.43,7,23,42.86,3,7
20260323,1,9zseyWfctH,池田,C,+35.8,20,110,36.36,40,110,29.09,32,110,21.05,8,38,100.0,5,5,53.33,8,15,36.36,8,22,62.5,5,8
20260323,1,ZzPjBrJeSm,roi,C,-0.8,20,102,48.04,49,102,36.27,37,102,10.81,4,37,60.0,3,5,63.64,7,11,38.1,8,21,25.0,2,8
20260323,1,D0RgrTLvZk,Yu.,C,+213.75,20,99,33.33,33,99,24.24,24,99,10.53,4,38,66.67,2,3,42.86,3,7,40.0,6,15,83.33,5,6
20260323,1,hig4fvwo_m,とーち,C,-43.05,20,98,20.41,20,98,15.31,15,98,2.17,1,46,0.0,0,1,71.43,5,7,21.43,3,14,0.0,0,3
20260323,1,Oc04ITRF7i,waho,C,-12.3,20,98,22.45,22,98,17.35,17,98,8.7,4,46,50.0,2,4,50.0,2,4,18.18,2,11,50.0,1,2
20260323,1,rhUBwDuHCf,konishi,C,-211.25,20,94,40.43,38,94,26.6,25,94,11.43,4,35,20.0,1,5,50.0,4,8,33.33,6,18,50.0,3,6
20260323,1,QK8nAFN9E2,カイン,C,+47.3,20,92,28.26,26,92,16.3,15,92,10.87,5,46,100.0,1,1,42.86,3,7,53.33,8,15,62.5,5,8
20260323,1,cS0TbNKfbn,Takatobi,C,+29.9,20,87,36.78,32,87,27.59,24,87,11.43,4,35,100.0,6,6,28.57,2,7,28.57,4,14,25.0,1,4
20260323,1,mXg0a8r7as,Fuku,C,+101.5,20,78,25.64,20,78,14.1,11,78,11.11,3,27,100.0,1,1,50.0,2,4,71.43,5,7,60.0,3,5
20260323,1,TkMT4agdsh,alfort,C,+89.95,20,74,29.73,22,74,16.22,12,74,2.94,1,34,71.43,5,7,100.0,2,2,61.54,8,13,87.5,7,8
20260323,1,WjqaCs8A5o,ばどえあー,C,+26.4,20,64,29.69,19,64,20.31,13,64,9.09,2,22,0.0,0,2,20.0,1,5,71.43,5,7,40.0,2,5
20260323,1,stzdogxFRA,ミナっち,C,-133.3,20,49,36.73,18,49,18.37,9,49,8.7,2,23,0.0,0,0,100.0,3,3,50.0,5,10,40.0,2,5
20260323,1,uNHIhLxU5W,ゆっきーな,C,-5.5,20,38,21.05,8,38,18.42,7,38,10.0,2,20,0.0,0,1,50.0,1,2,0.0,0,3,0.0,0,0
20260323,1,g0yui9LXM4,utos,C,-2.2,20,18,33.33,6,18,22.22,4,18,0.0,0,8,0.0,0,0,0.0,0,3,60.0,3,5,33.33,1,3
20260323,1,vdNIJNJGUU,すとふぁ,C,-140,20,9,55.56,5,9,33.33,3,9,20.0,1,5,0.0,0,0,100.0,2,2,25.0,1,4,0.0,0,1
20260330,1,6N30cpGlP_,Ene,C,-47.15,20,885,33.56,297,885,23.05,204,885,11.43,44,385,43.24,16,37,57.97,40,69,29.86,43,144,53.49,23,43
20260330,1,4_RBXVU9-k,翔斗,C,+28.05,20,575,26.26,151,575,20.0,115,575,6.06,14,231,59.09,13,22,45.24,19,42,17.81,13,73,53.85,7,13
20260330,1,DZezvMNAJy,Noram,C,+185.05,20,542,34.87,189,542,23.99,130,542,7.21,16,222,65.38,17,26,59.57,28,47,32.35,33,102,63.64,21,33
20260330,1,yokMVzYG_q,AontheRiver,C,-36.25,20,512,28.91,148,512,20.51,105,512,11.4,26,228,65.0,13,20,56.76,21,37,30.99,22,71,59.09,13,22
20260330,1,r1CBe6Qe79,なんでやねん,C,+88.3,20,507,39.25,199,507,27.42,139,507,12.18,24,197,70.97,22,31,47.62,20,42,41.18,42,102,64.29,27,42
20260330,1,cCFXQyltQ-,engawa,C,+52.6,20,408,29.9,122,408,19.61,80,408,9.83,17,173,66.67,10,15,56.52,13,23,28.79,19,66,42.11,8,19
20260330,1,yEOnuJcBZo,Rabbit900,C,+48.65,20,402,27.11,109,402,18.91,76,402,13.64,24,176,38.89,7,18,56.25,18,32,22.58,14,62,64.29,9,14
20260330,1,X2HiN5-cFQ,ゴン02（江戸犬）,C,-104.6,20,363,33.88,123,363,24.52,89,363,14.38,22,153,73.33,11,15,46.43,13,28,24.59,15,61,46.67,7,15
20260330,1,hig4fvwo_m,とーち,C,-101.9,20,319,28.21,90,319,19.12,61,319,8.66,11,127,60.0,6,10,53.85,14,26,31.91,15,47,33.33,5,15
20260330,1,O1ujh7Dkxd,shunta,C,-221.75,20,286,30.07,86,286,18.18,52,286,8.94,11,123,66.67,8,12,23.53,4,17,28.57,14,49,50.0,7,14
20260330,1,WtIP2AbI23,ノガード,C,-111.7,20,241,34.85,84,241,23.65,57,241,13.73,14,102,66.67,2,3,52.38,11,21,35.0,14,40,42.86,6,14
20260330,1,bqEtnO6wX9,つー,C,+64,20,237,34.6,82,237,22.36,53,237,11.65,12,103,76.92,10,13,58.82,10,17,48.89,22,45,40.91,9,22
20260330,1,vdNIJNJGUU,すとふぁ,C,-276.2,20,229,25.33,58,229,17.03,39,229,7.07,7,99,37.5,3,8,57.14,8,14,39.29,11,28,27.27,3,11
20260330,1,-WgKDrZMvL,mo',C,+15.45,20,194,28.35,55,194,19.07,37,194,8.33,7,84,83.33,5,6,25.0,3,12,25.0,6,24,50.0,3,6
20260330,1,mXg0a8r7as,Fuku,C,+71.4,20,148,35.81,53,148,20.95,31,148,3.17,2,63,80.0,4,5,12.5,1,8,50.0,15,30,73.33,11,15
20260330,1,k5rEzFp2MR,arash!,C,+264.05,20,136,26.47,36,136,19.12,26,136,10.94,7,64,75.0,3,4,50.0,6,12,31.58,6,19,50.0,3,6
20260330,1,DXrWVNkdav,TNT,C,+128.3,20,128,39.84,51,128,29.69,38,128,14.0,7,50,66.67,4,6,60.0,9,15,26.92,7,26,71.43,5,7
20260330,1,nPiUhQEVMi,かいる,C,+145.3,20,116,26.72,31,116,18.1,21,116,11.36,5,44,40.0,2,5,25.0,1,4,43.75,7,16,42.86,3,7
20260330,1,SrJdWlcNBY,RYOTA,C,+29.7,20,108,28.7,31,108,18.52,20,108,7.55,4,53,50.0,3,6,44.44,4,9,22.73,5,22,60.0,3,5
20260330,1,EI0h9NvLRP,いっせ,C,-8.75,20,106,36.79,39,106,22.64,24,106,12.82,5,39,80.0,4,5,40.0,2,5,11.76,2,17,50.0,1,2
20260330,1,cS0TbNKfbn,Takatobi,C,-57.35,20,105,39.05,41,105,24.76,26,105,3.85,2,52,100.0,4,4,66.67,6,9,40.0,8,20,25.0,2,8
20260330,1,-qEZ1CRvSu,miki,C,-48.25,20,92,30.43,28,92,20.65,19,92,14.71,5,34,0.0,0,3,16.67,1,6,42.86,6,14,66.67,4,6
20260330,1,O2b7zy1-XM,SetsunaTrip,C,+24.9,20,89,29.21,26,89,23.6,21,89,5.56,2,36,66.67,2,3,55.56,5,9,50.0,6,12,50.0,3,6
20260330,1,5v7PwEvIAz,Kay,C,-112.9,20,88,31.82,28,88,21.59,19,88,2.5,1,40,66.67,4,6,33.33,2,6,43.75,7,16,71.43,5,7
20260330,1,TkMT4agdsh,alfort,C,+191,20,68,27.94,19,68,19.12,13,68,6.45,2,31,50.0,1,2,71.43,5,7,41.67,5,12,60.0,3,5
20260330,1,kVKTrcl3ld,Futa,C,-5.25,20,50,28.0,14,50,16.0,8,50,10.0,2,20,0.0,0,2,33.33,1,3,25.0,2,8,50.0,1,2
20260330,1,g0yui9LXM4,utos,C,-150,20,46,43.48,20,46,32.61,15,46,12.5,2,16,100.0,1,1,57.14,4,7,20.0,2,10,50.0,1,2
20260330,1,QK8nAFN9E2,カイン,C,-47.75,20,45,40.0,18,45,22.22,10,45,7.69,2,26,0.0,0,0,33.33,2,6,30.77,4,13,25.0,1,4
20260330,1,ZzPjBrJeSm,roi,C,-150,20,44,34.09,15,44,25.0,11,44,14.29,3,21,50.0,1,2,66.67,2,3,57.14,4,7,50.0,2,4
20260330,1,HZmCRZd6SG,Neku,C,-29.3,20,33,27.27,9,33,15.15,5,33,0.0,0,11,0.0,0,1,33.33,1,3,25.0,2,8,0.0,0,2
20260330,1,wO4Vw2dQ8t,イナズマKすけ,C,+23.75,20,28,32.14,9,28,21.43,6,28,11.11,1,9,0.0,0,0,50.0,2,4,20.0,1,5,100.0,1,1
20260413,2,j_3joKfzS9,takatony,B,+60.01,20,677,19.94,135,677,14.92,101,677,13.04,24,184,66.67,22,33,62.96,17,27,28.77,21,73,52.38,11,21
20260413,2,X2HiN5-cFQ,ゴン02（江戸犬）,C,-26.44,20,674,22.4,151,674,18.1,122,674,9.6,19,198,55.0,11,20,58.7,27,46,38.82,33,85,51.52,17,33
20260413,2,QBTw2JRIw5,Ramune,B,+104.69,20,632,21.04,133,632,16.3,103,632,12.74,20,157,61.9,13,21,47.73,21,44,33.33,27,81,51.85,14,27
20260413,2,r1CBe6Qe79,なんでやねん,B,-119.71,20,572,24.48,140,572,18.36,105,572,17.42,31,178,87.5,21,24,37.14,13,35,40.54,30,74,43.33,13,30
20260413,2,byYrvu0Qdy,ElNino,B,+251.4,20,569,23.2,132,569,17.22,98,569,18.35,29,158,41.18,7,17,61.54,24,39,39.24,31,79,51.61,16,31
20260413,2,Kyu60mEERY,Sabosuke,C,-83.25,20,562,22.42,126,562,19.04,107,562,14.18,19,134,67.74,21,31,44.83,13,29,29.41,15,51,46.67,7,15
20260413,2,yEOnuJcBZo,Rabbit900,B,-518.71,20,550,23.82,131,550,18.36,101,550,18.12,25,138,45.0,9,20,56.41,22,39,39.19,29,74,31.03,9,29
20260413,2,b7sgMo_M-5,konasho,B,-87.77,20,525,21.9,115,525,16.76,88,525,10.53,20,190,77.14,27,35,60.0,12,20,36.0,18,50,16.67,3,18
20260413,2,-QE9uKlHEU,kenyu,C,-1.26,20,494,27.94,138,494,16.4,81,494,12.96,14,108,26.32,5,19,80.0,24,30,35.11,33,94,54.55,18,33
20260413,2,nPiUhQEVMi,かいる,B,+50.73,20,482,21.16,102,482,16.6,80,482,12.5,16,128,37.5,6,16,70.97,22,31,43.33,26,60,53.85,14,26
20260413,2,DXrWVNkdav,TNT,B,-173.19,20,462,40.26,186,462,28.35,131,462,20.0,31,155,57.69,15,26,69.77,30,43,37.74,40,106,60.0,24,40
20260413,2,-R7k1ogPyi,SHINJI1223,B,+273.26,20,452,26.55,120,452,23.23,105,452,19.12,26,136,55.56,10,18,70.45,31,44,44.78,30,67,60.0,18,30
20260413,2,YkRLv6Nf7r,27,C,-345.08,20,422,24.88,105,422,20.62,87,422,14.41,16,111,73.91,17,23,56.52,13,23,44.68,21,47,57.14,12,21
20260413,2,WtIP2AbI23,ノガード,C,+23.61,20,418,18.66,78,418,15.31,64,418,10.85,14,129,100.0,13,13,47.62,10,21,22.22,8,36,62.5,5,8
20260413,2,EI0h9NvLRP,いっせ,B,+92.34,20,412,23.54,97,412,18.45,76,412,15.84,16,101,63.16,12,19,46.15,12,26,33.96,18,53,55.56,10,18
20260413,2,rhUBwDuHCf,konishi,B,-179.41,20,398,20.1,80,398,15.08,60,398,13.64,15,110,57.14,4,7,56.52,13,23,45.65,21,46,47.62,10,21
20260413,2,GtqOGZOqIV,粗茶,C,-33.55,20,387,21.19,82,387,16.54,64,387,9.28,9,97,60.0,12,20,62.96,17,27,36.96,17,46,52.94,9,17
20260413,2,5c5ab738-0853-445d-8cfa-e5489e42a203,jin,C,+118.29,20,385,30.65,118,385,22.6,87,385,14.66,17,116,25.93,7,27,61.11,11,18,41.43,29,70,48.28,14,29
20260413,2,hig4fvwo_m,とーち,C,-26.53,20,358,25.14,90,358,19.27,69,358,10.71,12,112,65.22,15,23,61.11,11,18,28.89,13,45,61.54,8,13
20260413,2,SrJdWlcNBY,RYOTA,C,-55.72,20,337,18.1,61,337,13.06,44,337,11.9,10,84,77.78,7,9,33.33,4,12,29.03,9,31,44.44,4,9
20260413,2,ZzPjBrJeSm,roi,C,-256.67,20,330,25.45,84,330,19.39,64,330,17.5,21,120,46.15,6,13,66.67,20,30,57.63,34,59,38.24,13,34
20260413,2,WeOKnoOueQ,HINANO,B,+154.52,20,329,27.96,92,329,22.8,75,329,24.73,23,93,68.18,15,22,71.43,20,28,44.23,23,52,60.87,14,23
20260413,2,69a63a1b-d32c-4594-bdef-5fd660661444,sultan.,C,-61.14,20,322,22.67,73,322,18.01,58,322,10.64,10,94,50.0,5,10,73.91,17,23,43.9,18,41,50.0,9,18
20260413,2,g0yui9LXM4,utos,B,-301.64,20,322,31.68,102,322,24.53,79,322,19.19,19,99,57.14,8,14,48.0,12,25,35.85,19,53,31.58,6,19
20260413,2,bqEtnO6wX9,つー,C,+185.11,20,285,24.91,71,285,17.19,49,285,10.0,10,100,18.18,2,11,53.33,8,15,44.19,19,43,52.63,10,19
20260413,2,wO4Vw2dQ8t,イナズマKすけ,C,-28.22,20,276,22.1,61,276,18.84,52,276,18.18,14,77,75.0,9,12,17.65,3,17,48.28,14,29,57.14,8,14
20260413,2,mXg0a8r7as,Fuku,B,-47.9,20,266,22.93,61,266,17.29,46,266,26.67,16,60,50.0,3,6,42.86,6,14,26.67,8,30,50.0,4,8
20260413,2,WjqaCs8A5o,ばどえあー,B,-14.56,20,251,20.32,51,251,15.14,38,251,7.23,6,83,66.67,4,6,35.29,6,17,29.03,9,31,66.67,6,9
20260413,2,TkMT4agdsh,alfort,C,-129.22,20,239,25.1,60,239,20.08,48,239,20.0,14,70,22.22,2,9,60.0,12,20,48.65,18,37,50.0,9,18
20260413,2,cS0TbNKfbn,Takatobi,C,+175.06,20,225,27.56,62,225,23.56,53,225,22.41,13,58,69.23,9,13,52.63,10,19,41.94,13,31,53.85,7,13
20260413,2,6weTfFBYpF,ほたるいか,C,+46.38,20,174,17.82,31,174,14.94,26,174,19.44,7,36,71.43,5,7,61.54,8,13,38.89,7,18,71.43,5,7
20260413,2,4d81b2a2-661e-469e-aa93-f16655f79215,N_ene,C,-82.6,20,159,44.65,71,159,39.62,63,159,40.48,17,42,72.22,13,18,47.62,10,21,54.05,20,37,50.0,10,20
20260413,2,7n59-giX1P,るも,C,+115.52,20,155,22.58,35,155,20.65,32,155,20.45,9,44,100.0,5,5,36.36,4,11,21.43,3,14,66.67,2,3
20260413,2,30a66b4c-40ef-4b06-997f-d6699c7f4abf,reene,C,+186.1,20,137,38.69,53,137,35.04,48,137,31.91,15,47,36.36,4,11,75.0,15,20,28.57,8,28,50.0,4,8
20260413,2,nBDoNSY8n2,MIU,C,+15.44,20,113,20.35,23,113,15.04,17,113,13.89,5,36,0.0,0,2,71.43,5,7,40.0,6,15,33.33,2,6
20260413,2,kVKTrcl3ld,Futa,B,-87.94,20,75,26.67,20,75,21.33,16,75,8.33,2,24,33.33,1,3,33.33,2,6,41.67,5,12,0.0,0,5
20260413,2,yOGROR9-hE,ワイエム,C,+7.83,20,74,45.95,34,74,12.16,9,74,3.85,1,26,25.0,1,4,0.0,0,2,53.57,15,28,40.0,6,15
20260413,2,t7MdS6sSCT,satoru,C,-7.61,20,57,28.07,16,57,19.3,11,57,15.38,2,13,0.0,0,1,60.0,3,5,36.36,4,11,50.0,2,4
20260413,2,s_7Utr4tDi,それいゆ るな,C,+9.6,20,47,36.17,17,47,19.15,9,47,9.09,1,11,100.0,1,1,0.0,0,3,20.0,2,10,50.0,1,2
20260413,2,Oc04ITRF7i,waho,C,-68.7,20,27,18.52,5,27,11.11,3,27,16.67,1,6,100.0,1,1,100.0,2,2,0.0,0,4,0.0,0,0
20260413,2,XaClitYV1x,らねおか,B,+18.77,20,21,19.05,4,21,19.05,4,21,0.0,0,2,0.0,0,0,50.0,1,2,100.0,2,2,100.0,2,2
20260413,2,EN9N_Z9A78,ぼくだよ,C,-20.09,20,12,41.67,5,12,33.33,4,12,25.0,1,4,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0,0
20260413,2,O1ujh7Dkxd,shunta,C,-5,20,7,14.29,1,7,0.0,0,7,0.0,0,5,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0
20260420,2,b40c0fb4-0d63-4842-b999-25a9cffc7b79,揚げもっちー２,C,-271.64,20,540,20.37,110,540,16.48,89,540,16.56,25,151,61.9,13,21,53.57,15,28,26.79,15,56,33.33,5,15
20260420,2,X2HiN5-cFQ,ゴン02（江戸犬）,C,+349.58,20,527,17.46,92,527,14.61,77,527,10.59,18,170,56.0,14,25,64.29,18,28,39.62,21,53,66.67,14,21
20260420,2,byYrvu0Qdy,ElNino,B,-104.63,20,509,22.59,115,509,19.25,98,509,16.79,22,131,52.17,12,23,68.57,24,35,42.37,25,59,44.0,11,25
20260420,2,Sc5KlYAPzP,mo’,C,+55.84,20,448,22.54,101,448,18.3,82,448,16.53,20,121,46.67,7,15,44.83,13,29,28.85,15,52,26.67,4,15
20260420,2,r1CBe6Qe79,なんでやねん,B,+156.47,20,448,23.88,107,448,18.75,84,448,11.61,13,112,86.36,19,22,53.33,16,30,38.18,21,55,61.9,13,21
20260420,2,DZezvMNAJy,Noram,B,-247.47,20,436,26.15,114,436,19.27,84,436,14.29,15,105,52.38,11,21,41.94,13,31,28.17,20,71,40.0,8,20
20260420,2,k5rEzFp2MR,arash!,B,+77.87,20,355,24.51,87,355,20.56,73,355,13.41,11,82,55.56,10,18,53.57,15,28,32.61,15,46,40.0,6,15
20260420,2,DXrWVNkdav,TNT,B,+22.08,20,352,34.66,122,352,25.57,90,352,26.88,25,93,40.0,6,15,62.5,20,32,49.3,35,71,57.14,20,35
20260420,2,vdNIJNJGUU,すとふぁ,C,+351.33,20,351,23.65,83,351,19.37,68,351,23.08,18,78,75.0,6,8,50.0,14,28,41.3,19,46,42.11,8,19
20260420,2,bqEtnO6wX9,つー,C,+168.44,20,350,22.57,79,350,17.14,60,350,6.86,7,102,60.0,9,15,56.25,9,16,35.0,14,40,50.0,7,14
20260420,2,Oo-rx1G24B,GIL RAIM,C,-88.99,20,345,26.67,92,345,15.65,54,345,11.22,11,98,25.0,2,8,38.89,7,18,37.1,23,62,60.87,14,23
20260420,2,WtIP2AbI23,ノガード,C,+147.72,20,334,21.86,73,334,19.16,64,334,8.04,9,112,66.67,12,18,38.89,7,18,28.57,8,28,62.5,5,8
20260420,2,hig4fvwo_m,とーち,C,-198.82,20,332,24.7,82,332,19.28,64,332,16.16,16,99,75.0,9,12,59.09,13,22,31.82,14,44,50.0,7,14
20260420,2,j_3joKfzS9,takatony,B,+10.02,20,321,21.81,70,321,17.13,55,321,11.22,11,98,66.67,10,15,64.71,11,17,50.0,18,36,38.89,7,18
20260420,2,b7sgMo_M-5,konasho,B,+67.91,20,292,22.26,65,292,17.47,51,292,12.5,13,104,87.5,7,8,61.11,11,18,30.3,10,33,70.0,7,10
20260420,2,4d81b2a2-661e-469e-aa93-f16655f79215,N_ene,C,-326.57,20,256,44.92,115,256,39.06,100,256,25.93,21,81,60.0,12,20,72.97,27,37,45.61,26,57,42.31,11,26
20260420,2,5c5ab738-0853-445d-8cfa-e5489e42a203,jin,C,-169.01,20,228,32.02,73,228,25.44,58,228,34.09,15,44,15.38,2,13,66.67,12,18,40.0,16,40,31.25,5,16
20260420,2,nPiUhQEVMi,かいる,B,-59,20,225,28.89,65,225,18.67,42,225,10.81,8,74,75.0,3,4,57.89,11,19,18.6,8,43,50.0,4,8
20260420,2,g0yui9LXM4,utos,B,+163.93,20,218,26.61,58,218,20.18,44,218,17.11,13,76,40.0,4,10,69.23,9,13,46.67,14,30,42.86,6,14
20260420,2,4kHSZklLpK,teish,C,-93.51,20,175,16.57,29,175,13.14,23,175,9.62,5,52,33.33,1,3,20.0,1,5,63.64,7,11,42.86,3,7
20260420,2,rhUBwDuHCf,konishi,B,-251.24,20,168,18.45,31,168,14.29,24,168,9.76,4,41,25.0,2,8,80.0,4,5,62.5,10,16,20.0,2,10
20260420,2,UHNPbgw1ue,okbokujo,C,+74.22,20,167,25.15,42,167,16.77,28,167,14.86,11,74,60.0,3,5,71.43,5,7,18.18,4,22,75.0,3,4
20260420,2,WjqaCs8A5o,ばどえあー,B,-125.86,20,151,21.19,32,151,16.56,25,151,9.3,4,43,100.0,8,8,50.0,6,12,15.79,3,19,66.67,2,3
20260420,2,ZzPjBrJeSm,roi,C,-92.58,20,142,19.01,27,142,11.27,16,142,8.62,5,58,66.67,2,3,60.0,3,5,43.75,7,16,42.86,3,7
20260420,2,mXg0a8r7as,Fuku,B,-46.07,20,136,29.41,40,136,22.06,30,136,31.03,9,29,66.67,2,3,66.67,8,12,33.33,8,24,62.5,5,8
20260420,2,iBhJbKViQ_,おかピー,C,+69.06,20,121,23.97,29,121,19.83,24,121,8.82,3,34,33.33,2,6,36.36,4,11,23.53,4,17,50.0,2,4
20260420,2,yOGROR9-hE,ワイエム,C,-124.59,20,99,53.54,53,99,17.17,17,99,2.56,1,39,0.0,0,6,0.0,0,4,50.0,23,46,43.48,10,23
20260420,2,cS0TbNKfbn,Takatobi,C,+1.99,20,91,20.88,19,91,15.38,14,91,15.79,3,19,50.0,2,4,50.0,3,6,50.0,6,12,66.67,4,6
20260420,2,WeOKnoOueQ,HINANO,B,+35.2,20,84,26.19,22,84,17.86,15,84,14.29,3,21,100.0,5,5,50.0,2,4,27.27,3,11,66.67,2,3
20260420,2,wO4Vw2dQ8t,イナズマKすけ,C,-140.74,20,66,16.67,11,66,15.15,10,66,9.09,2,22,0.0,0,0,80.0,4,5,50.0,3,6,33.33,1,3
20260420,2,GtqOGZOqIV,粗茶,C,+3.46,20,46,32.61,15,46,21.74,10,46,10.0,2,20,0.0,0,0,40.0,2,5,40.0,4,10,50.0,2,4
20260420,2,yHZrsG6l5j,sigma,C,+14.62,20,35,28.57,10,35,25.71,9,35,16.67,2,12,100.0,1,1,100.0,3,3,50.0,2,4,100.0,2,2
20260420,2,EI0h9NvLRP,いっせ,B,+3.16,20,19,15.79,3,19,15.79,3,19,0.0,0,5,100.0,1,1,100.0,1,1,0.0,0,1,0.0,0,0
20260420,2,TkMT4agdsh,alfort,C,+0.13,20,18,16.67,3,18,16.67,3,18,12.5,1,8,0.0,0,0,50.0,1,2,33.33,1,3,100.0,1,1
20260420,2,QBTw2JRIw5,Ramune,B,+0.51,20,13,23.08,3,13,15.38,2,13,0.0,0,4,0.0,0,0,100.0,2,2,0.0,0,3,0.0,0,0
20260427,2,k5rEzFp2MR,arash!,B,+44.88,20,368,27.99,103,368,21.2,78,368,10.91,12,110,66.67,12,18,63.64,14,22,48.0,24,50,50.0,12,24
20260427,2,b7sgMo_M-5,konasho,B,+4.15,20,366,19.95,73,366,17.76,65,366,10.45,14,134,66.67,10,15,57.14,12,21,31.25,10,32,70.0,7,10
20260427,2,WtIP2AbI23,ノガード,C,+33.87,20,360,21.67,78,360,18.61,67,360,10.53,12,114,55.56,5,9,66.67,18,27,37.5,15,40,60.0,9,15
20260427,2,X2HiN5-cFQ,ゴン02（江戸犬）,C,-1.66,20,347,27.67,96,347,23.34,81,347,15.49,22,142,71.43,10,14,59.09,13,22,33.33,14,42,42.86,6,14
20260427,2,Sc5KlYAPzP,mo’,C,+155.15,20,339,23.6,80,339,18.88,64,339,15.38,16,104,80.0,8,10,52.17,12,23,40.0,16,40,56.25,9,16
20260427,2,Oo-rx1G24B,GIL RAIM,C,-168.93,20,332,27.71,92,332,18.67,62,332,15.48,13,84,10.0,1,10,40.0,10,25,45.16,28,62,35.71,10,28
20260427,2,byYrvu0Qdy,ElNino,B,-273.2,20,274,20.8,57,274,17.15,47,274,12.31,8,65,50.0,7,14,47.37,9,19,39.39,13,33,30.77,4,13
20260427,2,bqEtnO6wX9,つー,C,+73.56,20,247,21.86,54,247,16.19,40,247,6.25,6,96,77.78,7,9,86.67,13,15,19.35,6,31,66.67,4,6
20260427,2,nPiUhQEVMi,かいる,B,+81.57,20,207,24.15,50,207,19.32,40,207,8.62,5,58,81.82,9,11,46.15,6,13,44.0,11,25,54.55,6,11
20260427,2,cS0TbNKfbn,Takatobi,C,-140.16,20,190,18.95,36,190,16.84,32,190,8.93,5,56,100.0,5,5,53.85,7,13,47.06,8,17,37.5,3,8
20260427,2,ZzPjBrJeSm,roi,C,-14.28,20,187,32.62,61,187,24.06,45,187,24.0,18,75,40.0,2,5,50.0,7,14,50.0,17,34,52.94,9,17
