scope_date,scope_timezone,user_id,display_name,discord_id,discord_username,discord_global_name,is_bot,hands,vpip_pct,vpip_num,vpip_den,pfr_pct,pfr_num,pfr_den,three_bet_pct,three_bet_num,three_bet_den,four_bet_pct,four_bet_num,four_bet_den,fold_to_three_bet_pct,fold_to_three_bet_num,fold_to_three_bet_den,fold_to_four_bet_pct,fold_to_four_bet_num,fold_to_four_bet_den,cbet_flop_pct,cbet_flop_num,cbet_flop_den,cbet_turn_pct,cbet_turn_num,cbet_turn_den,cbet_river_pct,cbet_river_num,cbet_river_den,fold_to_cbet_flop_pct,fold_to_cbet_flop_num,fold_to_cbet_flop_den,fold_to_cbet_turn_pct,fold_to_cbet_turn_num,fold_to_cbet_turn_den,fold_to_cbet_river_pct,fold_to_cbet_river_num,fold_to_cbet_river_den,aggression,aggression_num,aggression_den,aggression_freq_pct,aggression_freq_num,aggression_freq_den,wtsd_pct,wtsd_num,wtsd_den,wsd_pct,wsd_num,wsd_den,wwsf_pct,wwsf_num,wwsf_den,bb_per_100,bb_per_100_num_cbb,bb_per_100_den_hands,net_cbb,showdown_cbb,non_showdown_cbb
,,4d81b2a2-661e-469e-aa93-f16655f79215,N_ene,523132766271832088,en2400,N_ene,false,418,45.8,187,408,40,163,408,30.6,38,124,24.4,11,45,65.8,25,38,30,3,10,63.8,37,58,42.9,9,21,33.3,1,3,25,2,8,33.3,1,3,0,0,1,2.87,86,30,38.6,86,223,49.5,47,95,46.8,22,47,47.4,45,95,-95.08,-39744,418,-39744,-22895,-16849
,,08bb90a7-1401-46ef-881a-d7c429576d67,Noram,1465887310146044039,noram0427,Noram,false,436,26.6,114,428,19.6,84,428,14.3,15,105,2.8,1,36,52.4,11,21,25,1,4,41.9,13,31,22.2,2,9,100,1,1,0,0,5,50,1,2,100,1,1,1.45,45,31,25.3,45,178,28.2,20,71,40,8,20,39.4,28,71,-56.76,-24747,436,-24747,-2806,-21941
,,f98b4ea4-8ea8-48a0-a0c5-3094f48e58d8,RYOTA,1082250306097774613,ryota8888,RYOTA,false,337,18.5,61,330,13.3,44,330,11.9,10,84,5.6,1,18,77.8,7,9,50,1,2,33.3,4,12,0,0,1,0,0,0,25,1,4,50,1,2,100,1,1,1.60,16,10,23.2,16,69,29,9,31,44.4,4,9,32.3,10,31,-16.53,-5572,337,-5572,497,-6069
,,c472f585-c148-4591-98cd-749841d03396,Rabbit900,1046717787759988776,yusuke05239,ゆうすけ（Rabbit900）,false,550,24.2,131,542,18.6,101,542,18.1,25,138,25.8,8,31,45,9,20,66.7,2,3,56.4,22,39,28.6,4,14,66.7,2,3,50,4,8,100,2,2,0,0,0,2.43,68,28,39.5,68,172,39.2,29,74,31,9,29,47.3,35,74,-94.31,-51871,550,-51871,-59332,7461
,,2f8cb9d9-0bd8-450a-98b7-23cfe9864aed,Ramune,368726471486996480,30_150_150,Ramune,false,656,21.7,138,637,16.6,106,637,12.1,20,165,5.9,2,34,61.9,13,21,0,0,1,51.1,24,47,58.3,7,12,0,0,3,0,0,5,100,2,2,0,0,0,3.50,63,18,33.7,63,187,31.4,27,86,51.9,14,27,51.2,44,86,13.68,8975,656,8975,19310,-10335
,,3f54ee51-69b1-4678-8ba5-516769dc6286,SEIHO,1477976976898658461,seiho.t,SEIHO,false,203,25.8,50,194,20.6,40,194,9.3,7,75,0,0,16,62.5,5,8,33.3,1,3,81.8,9,11,42.9,3,7,100,1,1,0,0,1,0,0,0,0,0,0,3.13,25,8,39.7,25,63,37.5,9,24,44.4,4,9,54.2,13,24,-100.72,-20447,203,-20447,-16859,-3588
,,ecde228c-42bf-4614-9645-006950b2853a,SHINJI1223,858704896487194634,shinji1223,SHINJI1223,false,567,28,156,558,24,134,558,18.3,32,175,21.7,10,46,46.2,12,26,57.1,4,7,73.2,41,56,39.1,9,23,0,0,5,20,1,5,0,0,1,0,0,0,2.22,82,37,37.4,82,219,47.2,42,89,52.4,22,42,60.7,54,89,4.53,2568,567,2568,-817,3385
,,f23dbb5d-bbd6-42df-bff6-974122e7e71d,Sabosuke,560713534787289088,swanaka,Sabosuke,false,774,23,175,762,19.4,148,762,11.4,25,220,16.9,11,65,63.6,28,44,66.7,2,3,60,27,45,37.5,6,16,0,0,3,0,0,3,100,1,1,0,0,0,2.70,62,23,33.3,62,186,32.9,26,79,46.2,12,26,48.1,38,79,2.96,2294,774,2294,4258,-1964
,,dc6da8ae-2813-4d48-87c7-b7fa103edeb3,Shingo2,1251514595114356777,kmauma,Shingo2,false,278,29.1,80,275,20.4,56,275,13.8,16,116,3.6,1,28,58.3,7,12,40,2,5,40.9,9,22,57.1,4,7,0,0,1,50,1,2,0,0,1,100,1,1,1.52,38,25,27,38,141,38.5,20,52,50,10,20,48.1,25,52,-41.09,-11424,278,-11424,-4284,-7140
,,ef2ad93c-6fec-44fa-af2d-ad15c5599445,TNT,613721174131605520,__tnt__,TNT,false,2059,38.9,777,1997,30.9,617,1997,26.1,193,740,11.5,21,183,33.3,36,108,57.9,33,57,65.2,148,227,41.8,41,98,50,12,24,41.2,14,34,25,2,8,25,1,4,2.52,355,141,31.8,355,1118,44.5,206,463,49.5,102,206,44.5,206,463,-57.16,-117689,2059,-117689,-69681,-48008
,,04da5f0e-a9a5-4c41-834a-bfeca9c19a80,Takatobi,338687582844092416,doyaface,doyaface,false,506,23.5,117,497,19.9,99,497,15.8,21,133,8.3,3,36,72.7,16,22,50,1,2,52.6,20,38,46.2,6,13,50,1,2,0,0,1,0,0,0,0,0,0,1.27,38,30,23.9,38,159,45,27,60,51.9,14,27,45,27,60,7.29,3689,506,3689,5010,-1321
,,61cfb52f-9c6d-4c0b-a518-2e09975ee7b7,alfort,1216716712356085770,alfort0416,alfort,false,257,25.1,63,251,20.3,51,251,19.2,15,78,21.1,4,19,22.2,2,9,50,1,2,59.1,13,22,25,1,4,0,0,1,25,1,4,0,0,1,0,0,0,3.08,37,12,38.1,37,97,47.5,19,40,52.6,10,19,60,24,40,-50.23,-12909,257,-12909,-19659,6750
,,37112653-6b38-404b-9e45-da13caf614b1,arash!,1077989900768522360,arashi.aa,arash!,false,1473,28,403,1438,21.6,311,1438,9.6,47,490,16.4,23,140,64.6,51,79,50,4,8,54.5,60,110,46.3,19,41,70,7,10,47.4,9,19,20,1,5,50,1,2,1.86,154,83,29,154,531,39.7,85,214,45.9,39,85,44.9,96,214,-10.51,-15480,1473,-15480,-7105,-8375
,,5f3818e5-f4e0-44a5-b14f-76d6d270c526,driven,,,,false,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,1,-100,0,-100
,,fb264447-b201-4c85-98e5-35fa4d71eb3b,hinano,503052617820405762,guretohanta9006,hinano,false,687,27.7,184,665,21.2,141,665,18.6,41,220,5.2,3,58,65.8,25,38,87.5,7,8,71.2,37,52,28.6,6,21,75,3,4,26.7,4,15,40,2,5,0,0,0,3.09,102,33,41.1,102,248,34.6,37,107,54.1,20,37,50.5,54,107,19.55,13434,687,13434,10921,2513
,,5c5ab738-0853-445d-8cfa-e5489e42a203,jin,1477583390529159210,katatsuyo,jin,false,627,31.9,197,618,23.9,148,618,20.2,34,168,11.9,8,67,22,9,41,33.3,3,9,64.9,24,37,58.3,7,12,50,3,6,23.1,3,13,0,0,3,100,1,1,2.24,121,54,41.2,121,294,40,46,115,41.3,19,46,53.9,62,115,-2.06,-1292,627,-1292,-16443,15151
,,022c0910-bc71-47f0-a45f-98058d912336,konasho,829862383589654548,konasho,konasho,false,1700,22.7,376,1660,18.3,304,1660,10.4,66,632,12.1,17,140,73.8,62,84,80,8,10,56,56,100,53.8,14,26,33.3,3,9,60,6,10,100,1,1,0,0,0,2.22,122,55,29.6,122,412,32.6,59,181,49.2,29,59,43.6,79,181,-12.21,-20750,1700,-20750,-7351,-13399
,,32981e68-f5c1-466b-9a80-87611249450b,konishi,813348355253862430,konishi0205,konishi,false,600,20.4,119,584,15.4,90,584,12,19,158,15.4,4,26,41.2,7,17,50,2,4,62.1,18,29,30,3,10,0,0,1,28.6,2,7,0,0,3,0,0,3,1.38,47,34,28,47,168,48.5,32,66,37.5,12,32,50,33,66,-73.56,-44136,600,-44136,-38402,-5734
,,f04f997f-a921-42b1-bd33-9fec9c2173f4,mo’,880058676948385862,gichimeeeen,mo’,false,1670,26.7,435,1627,21.5,350,1627,13.6,81,596,11.1,16,144,61.3,46,75,80,12,15,41.9,52,124,63,17,27,18.2,2,11,35.3,6,17,100,3,3,0,0,0,1.99,167,84,30.5,167,547,33,76,230,40.8,31,76,47.4,109,230,13.64,22775,1670,22775,21359,1416
,,1f9da202-c58b-4055-adce-3f6d42be3f7c,okbokujo,1168372102139740284,kaaki158,okbokujo,false,396,30.3,116,383,19.3,74,383,10.1,17,168,15.6,5,32,50,6,12,100,1,1,54.2,13,24,37.5,3,8,50,1,2,20,1,5,0,0,0,0,0,0,2.57,59,23,37.1,59,159,29.4,20,68,60,12,20,52.9,36,68,78.36,31032,396,31032,25722,5310
,,30a66b4c-40ef-4b06-997f-d6699c7f4abf,reene,1187025256196624496,reene0622_99337,reene,false,137,39,53,136,35.3,48,136,31.9,15,47,35.7,5,14,36.4,4,11,100,1,1,75,15,20,50,5,10,0,0,1,100,1,1,0,0,0,0,0,0,16.00,32,2,54.2,32,59,28.6,8,28,50,4,8,60.7,17,28,135.84,18610,137,18610,5245,13365
,,ba34acbe-e881-4555-ac8b-06787c0bd125,roi,665320320177143808,aqua_9707,roi,false,869,26.2,221,843,18.4,155,843,15.4,52,338,6.3,4,63,50,13,26,35.7,5,14,59.7,37,62,54.2,13,24,33.3,2,6,11.8,2,17,37.5,3,8,0,0,1,1.12,96,86,24.2,96,397,51.4,74,144,44.6,33,74,45.1,65,144,-65.6,-57004,869,-57004,-39564,-17440
,,803a3710-a81f-4578-b09e-1a14b9c1e8fa,sasakure,772383404972572683,sasakure.0316,sasakure,false,186,24,44,183,21.3,39,183,11.1,7,63,7.1,1,14,66.7,4,6,100,1,1,23.1,3,13,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3.00,12,4,30,12,40,26.3,5,19,40,2,5,31.6,6,19,-6.32,-1176,186,-1176,377,-1553
,,ca42e590-a588-4dff-8dc6-5c7fea12ad53,satoru,708098739037929583,58999989999,satoru,false,64,30.6,19,62,21,13,62,18.8,3,16,25,1,4,0,0,2,0,0,0,66.7,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.25,13,4,41.9,13,31,28.6,4,14,50,2,4,78.6,11,14,-23.92,-1531,64,-1531,-3703,2172
,,7b162564-bb94-4956-9b9d-497a949c454a,shunta,1369627101459910706,shunta13_67414,shunta,false,7,14.3,1,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-71.43,-500,7,-500,0,-500
,,a4725737-e5fd-40d2-958d-3d4600ca140d,sigma,801784993542045698,sigma069210,sigma,false,46,25,11,44,22.7,10,44,12.5,2,16,0,0,2,100,1,1,100,1,1,100,3,3,50,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2.00,4,2,33.3,4,12,50,2,4,100,2,2,75,3,4,36.13,1662,46,1662,2609,-947
,,69a63a1b-d32c-4594-bdef-5fd660661444,sultan.,683452570987003957,sultan4503,sultan.,false,920,23.5,210,892,18.2,162,892,8.5,29,340,15.9,11,69,51.6,16,31,60,3,5,60.3,35,58,47.8,11,23,25,1,4,33.3,2,6,0,0,2,50,1,2,2.16,93,43,32.2,93,289,34.5,40,116,55,22,40,52.6,61,116,14.37,13221,920,13221,15129,-1908
,,ac0ac9f8-259b-4a02-8e52-f36fcc173564,takatony,705753778737119273,masaokun9596,takatony,false,1068,21,218,1038,16.1,167,1038,12.7,39,307,6.3,5,80,66,33,50,75,6,8,64.4,29,45,40,6,15,33.3,1,3,50,4,8,0,0,1,0,0,0,3.23,71,22,28.5,71,249,35.7,40,112,47.5,19,40,42.9,48,112,7.06,7544,1068,7544,33142,-25598
,,4102a1dd-e53f-426d-a9af-fd0b18cad87e,teish,768930435307929630,teish9991,teish,false,224,18.6,41,221,15.4,34,221,8.8,6,68,16.7,3,18,66.7,4,6,100,2,2,16.7,1,6,100,1,1,0,0,1,100,1,1,0,0,0,0,0,0,1.50,9,6,30,9,30,53.8,7,13,42.9,3,7,38.5,5,13,-45.14,-10111,224,-10111,-8074,-2037
,,c1ddd1c6-8a1c-4108-a411-4af0561d92b2,utos,937348915123081226,uvertos,utos,false,738,31.2,222,712,24.2,172,712,17.2,41,239,10.8,7,65,55,22,40,0,0,4,61.2,30,49,80,16,20,25,1,4,11.1,1,9,0,0,0,0,0,0,6.95,139,20,51.1,139,272,39.5,45,114,35.6,16,45,54.4,62,114,-7.72,-5700,738,-5700,-16764,11064
,,516d8903-b376-483a-8b6c-0363610a86ff,waho,1170621550798585929,waho_pk,waho,false,27,18.5,5,27,11.1,3,27,16.7,1,6,0,0,2,100,1,1,0,0,0,100,2,2,100,2,2,0,0,2,0,0,0,0,0,0,0,0,0,4.00,4,1,44.4,4,9,0,0,4,0,0,0,0,0,4,-254.44,-6870,27,-6870,0,-6870
,,b82c6251-5562-4af7-b48e-4a4c698addd0,いっせ,354923136791347201,itsay2998,いっせ,false,435,23.8,101,424,18.9,80,424,14.8,16,108,8.3,2,24,65,13,20,50,2,4,50,14,28,66.7,6,9,50,1,2,0,0,6,33.3,1,3,0,0,0,2.26,43,19,32.8,43,131,32.7,18,55,55.6,10,18,45.5,25,55,22.57,9820,435,9820,13181,-3361
,,53aa8f8f-0390-42f2-9c52-ebe5fc7415cd,おかピー,1383043361572782222,okapi0053,おかピー,false,121,25,29,116,20.7,24,116,8.8,3,34,50,3,6,33.3,2,6,100,1,1,36.4,4,11,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.13,9,8,24.3,9,37,23.5,4,17,50,2,4,47.1,8,17,57.07,6906,121,6906,1062,5844
,,f6a486fa-1b91-4d6c-aad4-44cad32fd3e0,かいる,1159513090493263984,kairunn._11497,かいる,false,1762,26,445,1714,19.7,338,1714,10.5,64,607,9,11,122,52.9,36,68,50,6,12,57.1,76,133,37.3,19,51,71.4,10,14,43.8,7,16,50,3,6,0,0,0,2.32,218,94,34.1,218,639,35.2,92,261,53.3,49,92,49.4,129,261,-5.75,-10124,1762,-10124,-11660,1536
,,12e77cbe-dbd0-4c6d-ba54-adfb4f75aac3,すとふぁ,473083186755403777,sutohua.,すとふぁ,false,378,24.8,92,371,20.8,77,371,24.4,21,86,16,4,25,70,7,10,40,2,5,51.7,15,29,38.5,5,13,100,3,3,50,2,4,0,0,0,0,0,0,2.67,48,18,37.5,48,128,40.4,19,47,42.1,8,19,53.2,25,47,98.7,37308,378,37308,26696,10612
,,dfd3f25a-3d3e-4676-88df-937387f1546a,それいゆ るな,1401932180975783956,soleil.luna,それいゆ るな,false,47,38.6,17,44,20.5,9,44,9.1,1,11,0,0,2,100,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50,6,4,24,6,25,20,2,10,50,1,2,50,5,10,20.43,960,47,960,1225,-265
,,5ff543b0-c639-4556-96c5-0dd9b0da8f3f,つー,593844453157109771,tsu3478,つー,false,1578,24.4,374,1531,18.1,277,1531,8.5,50,589,6.6,8,121,61.7,37,60,80,8,10,76,73,96,70.7,29,41,61.9,13,21,29.4,5,17,50,2,4,100,1,1,2.48,186,75,35.6,186,523,31.8,67,211,46.3,31,67,52.1,110,211,31.05,48999,1578,48999,53300,-4301
,,a80f5487-b136-4367-8b19-16783c618509,とーち,792928441874776094,torch_y777,とーち,false,934,25.9,236,912,20.5,187,912,12.4,38,306,10,9,90,65.2,30,46,66.7,6,9,62.5,35,56,17.4,4,23,0,0,1,100,3,3,0,0,0,0,0,0,3.11,87,28,34.3,87,254,28,33,118,51.5,17,33,41.5,49,118,-23.49,-21937,934,-21937,-12477,-9460
,,5d11b319-a8db-41a1-9f1f-841f029e3e94,なんでやねん,958332325454811186,nandeyanen9584,なんでやねん,false,1587,25.6,398,1552,19.2,298,1552,12.8,65,509,6.4,7,110,79,49,62,55.6,10,18,42.9,42,98,48,12,25,50,2,4,33.3,7,21,33.3,1,3,0,0,0,1.58,134,85,25.6,134,523,41.9,88,210,51.1,45,88,49,103,210,14.52,23049,1587,23049,23816,-767
,,9c574465-2987-4477-a4c3-2faf6d15ff07,ねくと,345471991148576778,nectcom,ねくと,false,184,27.2,49,180,21.7,39,180,15.4,8,52,22.2,2,9,57.1,4,7,0,0,1,80,8,10,25,1,4,0,0,0,0,0,1,100,1,1,0,0,0,2.43,17,7,34,17,50,28.6,6,21,50,3,6,47.6,10,21,-62.15,-11435,184,-11435,-10356,-1079
,,02fe14cf-da73-4ddd-9336-891562e8e504,ばどえあー,300245697104445452,amylase_f85,ばどえあー,false,702,20.1,139,692,16.2,112,692,8.5,20,235,11.1,7,63,64.3,18,28,0,0,0,52.3,23,44,33.3,4,12,0,0,1,33.3,2,6,0,0,1,0,0,0,1.92,48,25,28.9,48,166,25.6,20,78,70,14,20,55.1,43,78,-11.07,-7774,702,-7774,4128,-11902
,,04c7ad72-eb4c-4519-8c5c-99270e8c8371,ほたるいか,1132590201852678214,86340,ほたか,false,174,17.9,31,173,15,26,173,19.4,7,36,22.2,2,9,71.4,5,7,0,0,1,61.5,8,13,20,1,5,0,0,1,0,0,1,0,0,0,0,0,0,5.33,16,3,35.6,16,45,38.9,7,18,71.4,5,7,61.1,11,18,26.66,4638,174,4638,3216,1422
,,9e957ef9-4bb4-41ec-a9ec-6b0a6ddf99b0,ぼくだよ,698064044451561492,bokudayooo,ぼくだよ,false,12,41.7,5,12,33.3,4,12,25,1,4,100,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,100,1,1,0,0,0,0.00,0,1,0,0,2,0,0,2,0,0,0,0,0,2,-167.42,-2009,12,-2009,0,-2009
,,a8c0d9c2-0f34-4feb-97a6-7dcb57bfd0e5,らねおか,492652495156281354,crister0325,らねおか,false,21,19,4,21,19,4,21,0,0,2,0,0,0,0,0,0,0,0,0,50,1,2,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,99.00,3,0,50,3,6,100,2,2,100,2,2,100,2,2,89.38,1877,21,1877,1777,100
,,492a90f1-2674-4b99-aa87-79a982d2bf7a,るも,750276220603596881,rumo_icu,るも,false,155,23,35,152,21.1,32,152,20.5,9,44,9.1,1,11,100,5,5,100,2,2,36.4,4,11,66.7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2.20,11,5,34.4,11,32,21.4,3,14,66.7,2,3,64.3,9,14,74.53,11552,155,11552,9814,1738
,,688bc300-0afd-44a9-aed7-82df0ada7b00,イナズマKすけ,713226729702817842,inazumaksuke,イナズマKすけ,false,375,20.6,76,369,17.6,65,369,15.1,16,106,0,0,24,76.9,10,13,100,2,2,30.4,7,23,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0.82,18,22,18.6,18,97,48.6,18,37,50,9,18,48.6,18,37,-49.88,-18706,375,-18706,-12389,-6317
,,165f900a-a880-4f48-90a2-fd58ed8718de,カイン,847727857143906344,kain77777,カイン,false,257,29,72,248,15.7,39,248,6.3,5,80,5.3,1,19,40,4,10,50,1,2,44.4,4,9,0,0,2,0,0,0,100,3,3,0,0,0,0,0,0,0.90,18,20,16.2,18,111,32.6,15,46,66.7,10,15,28.3,13,46,-29.03,-7460,257,-7460,6409,-13869
,,39d80bca-cf73-4075-967c-a8a64b2c5595,ゴン02（江戸犬）,718065236162379827,gon02edken,ゴン02（江戸犬）,false,2548,24.3,599,2466,19.9,490,2466,11.4,106,928,10.3,18,175,61.2,60,98,38.9,7,18,55.2,101,183,46.7,28,60,33.3,3,9,31.6,6,19,71.4,5,7,0,0,1,2.07,246,119,31.9,246,771,39,129,331,58.1,75,129,53.8,178,331,36.29,92471,2548,92471,69198,23273
,,cb7bbe31-7a10-4e8c-91bf-001618e08d40,ノガード,757581689034637353,nogard_a,ノガード,false,2284,24.8,549,2211,20.3,448,2211,9.7,77,793,15.5,30,193,61.1,58,95,55,11,20,52.9,90,170,37.3,19,51,69.2,9,13,33.3,6,18,14.3,1,7,50,3,6,3.63,254,70,38.5,254,659,34.5,100,290,57,57,100,51.4,149,290,4.47,10215,2284,10215,35856,-25641
,,605b96e3-56ed-49d6-aef9-361b116cb682,レモン,470194541052297226,lemon7726,Lemon,false,14,35.7,5,14,21.4,3,14,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50,1,2,16.7,1,6,0,0,2,0,0,0,0,0,2,-130.21,-1823,14,-1823,0,-1823
,,27c88f0f-08a3-4152-8330-93e193d95043,ワイエム,249500899691593730,waiemu_93,ワイエム,false,284,50.5,140,277,13.4,37,277,2.6,3,114,3,1,33,9.1,1,11,0,0,1,16.7,2,12,100,1,1,0,0,1,20,3,15,25,1,4,100,1,1,0.80,65,81,18.2,65,358,48.8,59,121,35.6,21,59,37.2,45,121,-110.62,-31416,284,-31416,-28113,-3303
,,717b772a-759a-41a0-a2a4-2efff8e70d1d,小鳥遊ひいろ,683540089691045948,hiro15254,HIRO15254,false,1,100,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,1,150,0,150
,,b40c0fb4-0d63-4842-b999-25a9cffc7b79,揚げもっちー２,826799367515668520,hizy7783,,false,540,20.8,110,529,16.8,89,529,16.6,25,151,25,7,28,61.9,13,21,20,1,5,53.6,15,28,40,4,10,0,0,1,14.3,1,7,66.7,2,3,100,1,1,3.54,46,13,39,46,118,26.8,15,56,33.3,5,15,46.4,26,56,-50.3,-27164,540,-27164,-15280,-11884
,,4760cf4b-9f7f-4790-aabb-d3567f49f056,粗茶,723770937971048470,soichiroueda,Saza,false,581,24,136,567,18.7,106,567,9.1,15,165,14.3,7,49,57.7,15,26,50,1,2,67.5,27,40,38.5,5,13,33.3,1,3,16.7,1,6,0,0,2,0,0,1,1.68,62,37,34.6,62,179,35.6,26,73,46.2,12,26,53.4,39,73,-20.12,-11689,581,-11689,-10191,-1498
